"","year","stand","trap","species","filledseeds","emptyseeds","cones","conefilledseeds","coneemptyseeds","totconeseeds"
"13484",2016,"AM16",4,"ABPR",0,0,0,0,0,0
"13485",2016,"AM16",4,"ACGL",0,0,0,0,0,0
"13486",2016,"AM16",4,"ALRU",0,0,0,0,0,0
"13487",2016,"AM16",4,"CANO",0,0,0,0,0,0
"13488",2016,"AM16",4,"PICO",0,0,0,0,0,0
"13489",2016,"AM16",4,"PIEN",0,0,0,0,0,0
"13490",2016,"AM16",4,"PIMO",0,0,0,0,0,0
"13491",2016,"AM16",4,"PISI",0,0,0,0,0,0
"13492",2016,"AM16",4,"PSME",1,0,0,0,0,0
"13493",2016,"AM16",4,"TABR",0,0,0,0,0,0
"13494",2016,"AM16",4,"THPL",0,0,0,0,0,0
"13495",2016,"AM16",4,"TSHE",31,33,0,0,0,0
"13496",2016,"AM16",4,"TSME",21,11,1,0,0,0
"13497",2016,"AM16",5,"ABAM",0,0,0,0,0,0
"13498",2016,"AM16",5,"ABGR",0,0,0,0,0,0
"13499",2016,"AM16",5,"ABLA",0,0,0,0,0,0
"13500",2016,"AM16",5,"ABPR",0,0,0,0,0,0
"13501",2016,"AM16",5,"ACGL",0,0,0,0,0,0
"13502",2016,"AM16",5,"ALRU",0,0,0,0,0,0
"13503",2016,"AM16",5,"CANO",0,0,0,0,0,0
"13504",2016,"AM16",5,"PICO",0,0,0,0,0,0
"13505",2016,"AM16",5,"PIEN",0,0,0,0,0,0
"13506",2016,"AM16",5,"PIMO",0,0,0,0,0,0
"13507",2016,"AM16",5,"PISI",0,0,0,0,0,0
"13508",2016,"AM16",5,"PSME",0,1,0,0,0,0
"13509",2016,"AM16",5,"TABR",0,0,0,0,0,0
"13510",2016,"AM16",5,"THPL",0,0,0,0,0,0
"13511",2016,"AM16",5,"TSHE",42,55,0,0,0,0
"13512",2016,"AM16",5,"TSME",54,33,0,0,0,0
"13513",2016,"AM16",6,"ABAM",0,1,0,0,0,0
"13514",2016,"AM16",6,"ABGR",0,0,0,0,0,0
"13515",2016,"AM16",6,"ABLA",0,0,0,0,0,0
"13516",2016,"AM16",6,"ABPR",0,0,0,0,0,0
"13517",2016,"AM16",6,"ACGL",0,0,0,0,0,0
"13518",2016,"AM16",6,"ALRU",0,0,0,0,0,0
"13519",2016,"AM16",6,"CANO",2,0,2,0,0,0
"13520",2016,"AM16",6,"PICO",0,0,0,0,0,0
"13521",2016,"AM16",6,"PIEN",0,0,0,0,0,0
"13522",2016,"AM16",6,"PIMO",0,0,0,0,0,0
"13523",2016,"AM16",6,"PISI",0,0,0,0,0,0
"13524",2016,"AM16",6,"PSME",0,0,0,0,0,0
"13525",2016,"AM16",6,"TABR",0,0,0,0,0,0
"13526",2016,"AM16",6,"THPL",0,0,0,0,0,0
"13527",2016,"AM16",6,"TSHE",11,29,0,0,0,0
"13528",2016,"AM16",6,"TSME",17,30,0,0,0,0
"13529",2016,"AO03",1,"ABAM",0,0,0,0,0,0
"13530",2016,"AO03",1,"ABGR",0,0,0,0,0,0
"13531",2016,"AO03",1,"ABLA",0,0,0,0,0,0
"13532",2016,"AO03",1,"ABPR",0,0,0,0,0,0
"13533",2016,"AO03",1,"ACGL",0,0,0,0,0,0
"13534",2016,"AO03",1,"ALRU",0,0,0,0,0,0
"13535",2016,"AO03",1,"CANO",0,0,0,0,0,0
"13536",2016,"AO03",1,"PICO",0,0,0,0,0,0
"13537",2016,"AO03",1,"PIEN",0,0,0,0,0,0
"13538",2016,"AO03",1,"PIMO",0,0,0,0,0,0
"13539",2016,"AO03",1,"PISI",0,0,0,0,0,0
"13540",2016,"AO03",1,"PSME",0,0,0,0,0,0
"13541",2016,"AO03",1,"TABR",0,0,0,0,0,0
"13542",2016,"AO03",1,"THPL",15,56,1,3,0,3
"13543",2016,"AO03",1,"TSHE",33,118,15,27,45,72
"13544",2016,"AO03",1,"TSME",0,0,0,0,0,0
"13545",2016,"AO03",2,"ABAM",0,0,0,0,0,0
"13546",2016,"AO03",2,"ABGR",0,0,0,0,0,0
"13547",2016,"AO03",2,"ABLA",0,0,0,0,0,0
"13548",2016,"AO03",2,"ABPR",0,0,0,0,0,0
"13549",2016,"AO03",2,"ACGL",0,0,0,0,0,0
"13550",2016,"AO03",2,"ALRU",0,0,0,0,0,0
"13551",2016,"AO03",2,"CANO",0,0,0,0,0,0
"13552",2016,"AO03",2,"PICO",0,0,0,0,0,0
"13553",2016,"AO03",2,"PIEN",0,0,0,0,0,0
"13554",2016,"AO03",2,"PIMO",0,0,0,0,0,0
"13555",2016,"AO03",2,"PISI",0,0,0,0,0,0
"13556",2016,"AO03",2,"PSME",2,0,0,0,0,0
"13557",2016,"AO03",2,"TABR",0,0,0,0,0,0
"13558",2016,"AO03",2,"THPL",25,71,8,12,18,30
"13559",2016,"AO03",2,"TSHE",61,95,11,27,29,56
"13560",2016,"AO03",2,"TSME",0,0,0,0,0,0
"13561",2016,"AO03",3,"ABAM",0,0,0,0,0,0
"13562",2016,"AO03",3,"ABGR",0,0,0,0,0,0
"13563",2016,"AO03",3,"ABLA",0,0,0,0,0,0
"13564",2016,"AO03",3,"ABPR",0,0,0,0,0,0
"13565",2016,"AO03",3,"ACGL",0,0,0,0,0,0
"13566",2016,"AO03",3,"ALRU",0,0,0,0,0,0
"13567",2016,"AO03",3,"CANO",0,0,0,0,0,0
"13568",2016,"AO03",3,"PICO",0,0,0,0,0,0
"13569",2016,"AO03",3,"PIEN",0,0,0,0,0,0
"13570",2016,"AO03",3,"PIMO",0,0,0,0,0,0
"13571",2016,"AO03",3,"PISI",0,0,0,0,0,0
"13572",2016,"AO03",3,"PSME",0,4,0,0,0,0
"13573",2016,"AO03",3,"TABR",0,0,0,0,0,0
"13574",2016,"AO03",3,"THPL",12,41,7,15,14,29
"13575",2016,"AO03",3,"TSHE",71,103,50,239,175,414
"13576",2016,"AO03",3,"TSME",0,0,0,0,0,0
"13577",2016,"AO03",4,"ABAM",0,0,0,0,0,0
"13578",2016,"AO03",4,"ABGR",0,0,0,0,0,0
"13579",2016,"AO03",4,"ABLA",0,0,0,0,0,0
"13580",2016,"AO03",4,"ABPR",0,0,0,0,0,0
"13581",2016,"AO03",4,"ACGL",0,0,0,0,0,0
"13582",2016,"AO03",4,"ALRU",0,0,0,0,0,0
"13583",2016,"AO03",4,"CANO",0,0,0,0,0,0
"13584",2016,"AO03",4,"PICO",0,0,0,0,0,0
"13585",2016,"AO03",4,"PIEN",0,0,0,0,0,0
"13586",2016,"AO03",4,"PIMO",0,0,0,0,0,0
"13587",2016,"AO03",4,"PISI",0,0,0,0,0,0
"13588",2016,"AO03",4,"PSME",4,3,3,2,4,6
"13589",2016,"AO03",4,"TABR",0,0,0,0,0,0
"13590",2016,"AO03",4,"THPL",26,48,8,5,29,34
"13591",2016,"AO03",4,"TSHE",141,61,19,21,27,48
"13592",2016,"AO03",4,"TSME",0,0,0,0,0,0
"13593",2016,"AO03",5,"ABAM",0,0,0,0,0,0
"13594",2016,"AO03",5,"ABGR",0,0,0,0,0,0
"13595",2016,"AO03",5,"ABLA",0,0,0,0,0,0
"13596",2016,"AO03",5,"ABPR",0,0,0,0,0,0
"13597",2016,"AO03",5,"ACGL",0,0,0,0,0,0
"13598",2016,"AO03",5,"ALRU",0,0,0,0,0,0
"13599",2016,"AO03",5,"CANO",0,0,0,0,0,0
"13600",2016,"AO03",5,"PICO",0,0,0,0,0,0
"13601",2016,"AO03",5,"PIEN",0,0,0,0,0,0
"13602",2016,"AO03",5,"PIMO",0,0,0,0,0,0
"13603",2016,"AO03",5,"PISI",0,0,0,0,0,0
"13604",2016,"AO03",5,"PSME",2,4,6,0,3,3
"13605",2016,"AO03",5,"TABR",0,0,0,0,0,0
"13606",2016,"AO03",5,"THPL",19,38,0,0,0,0
"13607",2016,"AO03",5,"TSHE",19,47,5,0,7,7
"13608",2016,"AO03",5,"TSME",0,0,0,0,0,0
"13609",2016,"AO03",6,"ABAM",2,8,0,0,0,0
"13610",2016,"AO03",6,"ABGR",0,0,0,0,0,0
"13611",2016,"AO03",6,"ABLA",0,0,0,0,0,0
"13612",2016,"AO03",6,"ABPR",0,0,0,0,0,0
"13613",2016,"AO03",6,"ACGL",0,0,0,0,0,0
"13614",2016,"AO03",6,"ALRU",0,2,0,0,0,0
"13615",2016,"AO03",6,"CANO",2,0,0,0,0,0
"13616",2016,"AO03",6,"PICO",0,0,0,0,0,0
"13617",2016,"AO03",6,"PIEN",0,0,0,0,0,0
"13618",2016,"AO03",6,"PIMO",0,0,0,0,0,0
"13619",2016,"AO03",6,"PISI",0,0,0,0,0,0
"13620",2016,"AO03",6,"PSME",5,12,7,15,5,20
"13621",2016,"AO03",6,"TABR",0,0,0,0,0,0
"13622",2016,"AO03",6,"THPL",6,19,2,0,0,0
"13623",2016,"AO03",6,"TSHE",57,60,3,7,7,14
"13624",2016,"AO03",6,"TSME",0,0,0,0,0,0
"13625",2016,"AR07",1,"ABAM",1,0,0,0,0,0
"13626",2016,"AR07",1,"ABGR",0,0,0,0,0,0
"13627",2016,"AR07",1,"ABLA",0,0,0,0,0,0
"13628",2016,"AR07",1,"ABPR",0,0,0,0,0,0
"13629",2016,"AR07",1,"ACGL",0,0,0,0,0,0
"13630",2016,"AR07",1,"ALRU",0,0,0,0,0,0
"13631",2016,"AR07",1,"CANO",2,0,1,2,0,2
"13632",2016,"AR07",1,"PICO",0,0,0,0,0,0
"13633",2016,"AR07",1,"PIEN",0,0,0,0,0,0
"13634",2016,"AR07",1,"PIMO",0,0,0,0,0,0
"13635",2016,"AR07",1,"PISI",0,0,0,0,0,0
"13636",2016,"AR07",1,"PSME",0,0,0,0,0,0
"13637",2016,"AR07",1,"TABR",0,0,0,0,0,0
"13638",2016,"AR07",1,"THPL",0,0,0,0,0,0
"13639",2016,"AR07",1,"TSHE",0,0,0,0,0,0
"13640",2016,"AR07",1,"TSME",10,2,3,46,38,84
"13641",2016,"AR07",2,"ABAM",0,0,0,0,0,0
"13642",2016,"AR07",2,"ABGR",0,0,0,0,0,0
"13643",2016,"AR07",2,"ABLA",0,0,0,0,0,0
"13644",2016,"AR07",2,"ABPR",0,0,0,0,0,0
"13645",2016,"AR07",2,"ACGL",0,0,0,0,0,0
"13646",2016,"AR07",2,"ALRU",0,0,0,0,0,0
"13647",2016,"AR07",2,"CANO",0,0,0,0,0,0
"13648",2016,"AR07",2,"PICO",0,0,0,0,0,0
"13649",2016,"AR07",2,"PIEN",0,0,0,0,0,0
"13650",2016,"AR07",2,"PIMO",0,0,0,0,0,0
"13651",2016,"AR07",2,"PISI",0,0,0,0,0,0
"13652",2016,"AR07",2,"PSME",0,0,0,0,0,0
"13653",2016,"AR07",2,"TABR",0,0,0,0,0,0
"13654",2016,"AR07",2,"THPL",0,0,0,0,0,0
"13655",2016,"AR07",2,"TSHE",0,0,0,0,0,0
"13656",2016,"AR07",2,"TSME",4,3,0,0,0,0
"13657",2016,"AR07",3,"ABAM",2,0,0,0,0,0
"13658",2016,"AR07",3,"ABGR",0,0,0,0,0,0
"13659",2016,"AR07",3,"ABLA",0,0,0,0,0,0
"13660",2016,"AR07",3,"ABPR",0,0,0,0,0,0
"13661",2016,"AR07",3,"ACGL",0,0,0,0,0,0
"13662",2016,"AR07",3,"ALRU",0,0,0,0,0,0
"13663",2016,"AR07",3,"CANO",1,0,3,0,0,0
"13664",2016,"AR07",3,"PICO",0,0,0,0,0,0
"13665",2016,"AR07",3,"PIEN",0,0,0,0,0,0
"13666",2016,"AR07",3,"PIMO",0,0,0,0,0,0
"13667",2016,"AR07",3,"PISI",0,0,0,0,0,0
"13668",2016,"AR07",3,"PSME",0,0,0,0,0,0
"13669",2016,"AR07",3,"TABR",0,0,0,0,0,0
"13670",2016,"AR07",3,"THPL",0,0,0,0,0,0
"13671",2016,"AR07",3,"TSHE",0,0,0,0,0,0
"13672",2016,"AR07",3,"TSME",2,0,0,0,0,0
"13673",2016,"AR07",4,"ABAM",0,0,0,0,0,0
"13674",2016,"AR07",4,"ABGR",0,0,0,0,0,0
"13675",2016,"AR07",4,"ABLA",0,0,0,0,0,0
"13676",2016,"AR07",4,"ABPR",0,0,0,0,0,0
"13677",2016,"AR07",4,"ACGL",0,0,0,0,0,0
"13678",2016,"AR07",4,"ALRU",0,0,0,0,0,0
"13679",2016,"AR07",4,"CANO",0,0,0,0,0,0
"13680",2016,"AR07",4,"PICO",0,0,0,0,0,0
"13681",2016,"AR07",4,"PIEN",0,0,0,0,0,0
"13682",2016,"AR07",4,"PIMO",0,0,0,0,0,0
"13683",2016,"AR07",4,"PISI",0,0,0,0,0,0
"13684",2016,"AR07",4,"PSME",0,0,0,0,0,0
"13685",2016,"AR07",4,"TABR",0,0,0,0,0,0
"13686",2016,"AR07",4,"THPL",0,0,0,0,0,0
"13687",2016,"AR07",4,"TSHE",0,0,0,0,0,0
"13688",2016,"AR07",4,"TSME",3,3,0,0,0,0
"13689",2016,"AR07",5,"ABAM",0,0,0,0,0,0
"13690",2016,"AR07",5,"ABGR",0,0,0,0,0,0
"13691",2016,"AR07",5,"ABLA",0,0,0,0,0,0
"13692",2016,"AR07",5,"ABPR",0,0,0,0,0,0
"13693",2016,"AR07",5,"ACGL",0,0,0,0,0,0
"13694",2016,"AR07",5,"ALRU",0,0,0,0,0,0
"13695",2016,"AR07",5,"CANO",2,0,0,0,0,0
"13696",2016,"AR07",5,"PICO",0,0,0,0,0,0
"13697",2016,"AR07",5,"PIEN",0,0,0,0,0,0
"13698",2016,"AR07",5,"PIMO",0,0,0,0,0,0
"13699",2016,"AR07",5,"PISI",0,0,0,0,0,0
"13700",2016,"AR07",5,"PSME",0,0,0,0,0,0
"13701",2016,"AR07",5,"TABR",0,0,0,0,0,0
"13702",2016,"AR07",5,"THPL",0,0,0,0,0,0
"13703",2016,"AR07",5,"TSHE",0,0,0,0,0,0
"13704",2016,"AR07",5,"TSME",9,3,1,7,9,16
"13705",2016,"AR07",6,"ABAM",0,0,0,0,0,0
"13706",2016,"AR07",6,"ABGR",0,0,0,0,0,0
"13707",2016,"AR07",6,"ABLA",0,0,0,0,0,0
"13708",2016,"AR07",6,"ABPR",0,0,0,0,0,0
"13709",2016,"AR07",6,"ACGL",0,0,0,0,0,0
"13710",2016,"AR07",6,"ALRU",0,0,0,0,0,0
"13711",2016,"AR07",6,"CANO",0,0,0,0,0,0
"13712",2016,"AR07",6,"PICO",0,0,0,0,0,0
"13713",2016,"AR07",6,"PIEN",0,0,0,0,0,0
"13714",2016,"AR07",6,"PIMO",0,0,0,0,0,0
"13715",2016,"AR07",6,"PISI",0,0,0,0,0,0
"13716",2016,"AR07",6,"PSME",0,0,0,0,0,0
"13717",2016,"AR07",6,"TABR",0,0,0,0,0,0
"13718",2016,"AR07",6,"THPL",0,0,0,0,0,0
"13719",2016,"AR07",6,"TSHE",0,0,0,0,0,0
"13720",2016,"AR07",6,"TSME",4,3,0,0,0,0
"13721",2016,"AV02",1,"ABAM",0,0,0,0,0,0
"13722",2016,"AV02",1,"ABGR",0,0,0,0,0,0
"13723",2016,"AV02",1,"ABLA",0,0,0,0,0,0
"13724",2016,"AV02",1,"ABPR",0,0,0,0,0,0
"13725",2016,"AV02",1,"ACGL",0,0,0,0,0,0
"13726",2016,"AV02",1,"ALRU",0,0,0,0,0,0
"13727",2016,"AV02",1,"CANO",0,0,0,0,0,0
"13728",2016,"AV02",1,"PICO",0,0,0,0,0,0
"13729",2016,"AV02",1,"PIEN",0,0,0,0,0,0
"13730",2016,"AV02",1,"PIMO",0,0,0,0,0,0
"13731",2016,"AV02",1,"PISI",0,0,0,0,0,0
"13732",2016,"AV02",1,"PSME",0,0,0,0,0,0
"13733",2016,"AV02",1,"TABR",0,0,0,0,0,0
"13734",2016,"AV02",1,"THPL",0,0,0,0,0,0
"13735",2016,"AV02",1,"TSHE",133,94,8,0,2,2
"13736",2016,"AV02",1,"TSME",0,0,0,0,0,0
"13737",2016,"AV02",2,"ABAM",1,0,0,0,0,0
"13738",2016,"AV02",2,"ABGR",0,0,0,0,0,0
"13739",2016,"AV02",2,"ABLA",0,0,0,0,0,0
"13740",2016,"AV02",2,"ABPR",0,0,0,0,0,0
"13741",2016,"AV02",2,"ACGL",0,0,0,0,0,0
"13742",2016,"AV02",2,"ALRU",0,0,0,0,0,0
"13743",2016,"AV02",2,"CANO",0,0,0,0,0,0
"13744",2016,"AV02",2,"PICO",0,0,0,0,0,0
"13745",2016,"AV02",2,"PIEN",0,0,0,0,0,0
"13746",2016,"AV02",2,"PIMO",0,0,0,0,0,0
"13747",2016,"AV02",2,"PISI",0,0,0,0,0,0
"13748",2016,"AV02",2,"PSME",0,0,0,0,0,0
"13749",2016,"AV02",2,"TABR",0,0,0,0,0,0
"13750",2016,"AV02",2,"THPL",0,0,0,0,0,0
"13751",2016,"AV02",2,"TSHE",135,53,14,24,5,29
"13752",2016,"AV02",2,"TSME",0,0,0,0,0,0
"13753",2016,"AV02",3,"ABAM",1,0,0,0,0,0
"13754",2016,"AV02",3,"ABGR",0,0,0,0,0,0
"13755",2016,"AV02",3,"ABLA",0,0,0,0,0,0
"13756",2016,"AV02",3,"ABPR",0,0,0,0,0,0
"13757",2016,"AV02",3,"ACGL",0,0,0,0,0,0
"13758",2016,"AV02",3,"ALRU",0,0,0,0,0,0
"13759",2016,"AV02",3,"CANO",0,0,0,0,0,0
"13760",2016,"AV02",3,"PICO",0,0,0,0,0,0
"13761",2016,"AV02",3,"PIEN",0,0,0,0,0,0
"13762",2016,"AV02",3,"PIMO",0,0,0,0,0,0
"13763",2016,"AV02",3,"PISI",0,0,0,0,0,0
"13764",2016,"AV02",3,"PSME",1,0,0,0,0,0
"13765",2016,"AV02",3,"TABR",0,0,0,0,0,0
"13766",2016,"AV02",3,"THPL",0,0,0,0,0,0
"13767",2016,"AV02",3,"TSHE",204,120,23,31,6,37
"13768",2016,"AV02",3,"TSME",0,0,0,0,0,0
"13769",2016,"AV02",4,"ABAM",0,0,0,0,0,0
"13770",2016,"AV02",4,"ABGR",0,0,0,0,0,0
"13771",2016,"AV02",4,"ABLA",0,0,0,0,0,0
"13772",2016,"AV02",4,"ABPR",0,0,0,0,0,0
"13773",2016,"AV02",4,"ACGL",0,0,0,0,0,0
"13774",2016,"AV02",4,"ALRU",0,0,0,0,0,0
"13775",2016,"AV02",4,"CANO",0,0,0,0,0,0
"13776",2016,"AV02",4,"PICO",0,0,0,0,0,0
"13777",2016,"AV02",4,"PIEN",0,0,0,0,0,0
"13778",2016,"AV02",4,"PIMO",0,0,0,0,0,0
"13779",2016,"AV02",4,"PISI",0,0,0,0,0,0
"13780",2016,"AV02",4,"PSME",0,0,0,0,0,0
"13781",2016,"AV02",4,"TABR",0,0,0,0,0,0
"13782",2016,"AV02",4,"THPL",0,0,0,0,0,0
"13783",2016,"AV02",4,"TSHE",70,38,17,7,6,13
"13784",2016,"AV02",4,"TSME",0,0,0,0,0,0
"13785",2016,"AV02",5,"ABAM",0,0,0,0,0,0
"13786",2016,"AV02",5,"ABGR",0,0,0,0,0,0
"13787",2016,"AV02",5,"ABLA",0,0,0,0,0,0
"13788",2016,"AV02",5,"ABPR",0,0,0,0,0,0
"13789",2016,"AV02",5,"ACGL",0,0,0,0,0,0
"13790",2016,"AV02",5,"ALRU",0,0,0,0,0,0
"13791",2016,"AV02",5,"CANO",0,0,0,0,0,0
"13792",2016,"AV02",5,"PICO",0,0,0,0,0,0
"13793",2016,"AV02",5,"PIEN",0,0,0,0,0,0
"13794",2016,"AV02",5,"PIMO",0,0,0,0,0,0
"13795",2016,"AV02",5,"PISI",0,0,0,0,0,0
"13796",2016,"AV02",5,"PSME",1,0,0,0,0,0
"13797",2016,"AV02",5,"TABR",0,0,0,0,0,0
"13798",2016,"AV02",5,"THPL",0,0,0,0,0,0
"13799",2016,"AV02",5,"TSHE",145,113,9,0,1,1
"13800",2016,"AV02",5,"TSME",0,0,0,0,0,0
"13801",2016,"AV02",6,"ABAM",7,4,0,0,0,0
"13802",2016,"AV02",6,"ABGR",0,0,0,0,0,0
"13803",2016,"AV02",6,"ABLA",0,0,0,0,0,0
"13804",2016,"AV02",6,"ABPR",0,0,0,0,0,0
"13805",2016,"AV02",6,"ACGL",0,0,0,0,0,0
"13806",2016,"AV02",6,"ALRU",0,0,0,0,0,0
"13807",2016,"AV02",6,"CANO",0,0,0,0,0,0
"13808",2016,"AV02",6,"PICO",0,0,0,0,0,0
"13809",2016,"AV02",6,"PIEN",0,0,0,0,0,0
"13810",2016,"AV02",6,"PIMO",0,0,0,0,0,0
"13811",2016,"AV02",6,"PISI",0,0,0,0,0,0
"13812",2016,"AV02",6,"PSME",0,0,0,0,0,0
"13813",2016,"AV02",6,"TABR",0,0,0,0,0,0
"13814",2016,"AV02",6,"THPL",0,0,0,0,0,0
"13815",2016,"AV02",6,"TSHE",141,85,5,0,3,3
"13816",2016,"AV02",6,"TSME",0,0,0,0,0,0
"13817",2016,"AV06",1,"ABAM",0,0,0,0,0,0
"13818",2016,"AV06",1,"ABGR",0,0,0,0,0,0
"13819",2016,"AV06",1,"ABLA",0,0,0,0,0,0
"13820",2016,"AV06",1,"ABPR",0,0,0,0,0,0
"13821",2016,"AV06",1,"ACGL",0,0,0,0,0,0
"13822",2016,"AV06",1,"ALRU",0,0,0,0,0,0
"13823",2016,"AV06",1,"CANO",0,0,0,0,0,0
"13824",2016,"AV06",1,"PICO",0,0,0,0,0,0
"13825",2016,"AV06",1,"PIEN",0,0,0,0,0,0
"13826",2016,"AV06",1,"PIMO",0,0,0,0,0,0
"13827",2016,"AV06",1,"PISI",0,0,0,0,0,0
"13828",2016,"AV06",1,"PSME",1,0,0,0,0,0
"13829",2016,"AV06",1,"TABR",0,0,0,0,0,0
"13830",2016,"AV06",1,"THPL",0,0,0,0,0,0
"13831",2016,"AV06",1,"TSHE",13,46,6,0,15,15
"13832",2016,"AV06",1,"TSME",0,0,0,0,0,0
"13833",2016,"AV06",2,"ABAM",0,1,0,0,0,0
"13834",2016,"AV06",2,"ABGR",0,0,0,0,0,0
"13835",2016,"AV06",2,"ABLA",0,0,0,0,0,0
"13836",2016,"AV06",2,"ABPR",0,0,0,0,0,0
"13837",2016,"AV06",2,"ACGL",0,0,0,0,0,0
"13838",2016,"AV06",2,"ALRU",0,0,0,0,0,0
"13839",2016,"AV06",2,"CANO",0,0,0,0,0,0
"13840",2016,"AV06",2,"PICO",0,0,0,0,0,0
"13841",2016,"AV06",2,"PIEN",0,0,0,0,0,0
"13842",2016,"AV06",2,"PIMO",0,0,0,0,0,0
"13843",2016,"AV06",2,"PISI",0,0,0,0,0,0
"13844",2016,"AV06",2,"PSME",3,0,0,0,0,0
"13845",2016,"AV06",2,"TABR",0,0,0,0,0,0
"13846",2016,"AV06",2,"THPL",0,0,0,0,0,0
"13847",2016,"AV06",2,"TSHE",10,66,26,4,29,33
"13848",2016,"AV06",2,"TSME",0,0,0,0,0,0
"13849",2016,"AV06",3,"ABAM",2,0,0,0,0,0
"13850",2016,"AV06",3,"ABGR",0,0,0,0,0,0
"13851",2016,"AV06",3,"ABLA",0,0,0,0,0,0
"13852",2016,"AV06",3,"ABPR",0,0,0,0,0,0
"13853",2016,"AV06",3,"ACGL",0,0,0,0,0,0
"13854",2016,"AV06",3,"ALRU",0,0,0,0,0,0
"13855",2016,"AV06",3,"CANO",0,0,0,0,0,0
"13856",2016,"AV06",3,"PICO",0,0,0,0,0,0
"13857",2016,"AV06",3,"PIEN",0,0,0,0,0,0
"13858",2016,"AV06",3,"PIMO",0,0,0,0,0,0
"13859",2016,"AV06",3,"PISI",0,0,0,0,0,0
"13860",2016,"AV06",3,"PSME",1,1,0,0,0,0
"13861",2016,"AV06",3,"TABR",0,0,0,0,0,0
"13862",2016,"AV06",3,"THPL",0,0,0,0,0,0
"13863",2016,"AV06",3,"TSHE",25,70,22,17,48,65
"13864",2016,"AV06",3,"TSME",0,0,0,0,0,0
"13865",2016,"AV06",4,"ABAM",0,0,0,0,0,0
"13866",2016,"AV06",4,"ABGR",0,0,0,0,0,0
"13867",2016,"AV06",4,"ABLA",0,0,0,0,0,0
"13868",2016,"AV06",4,"ABPR",0,0,0,0,0,0
"13869",2016,"AV06",4,"ACGL",0,0,0,0,0,0
"13870",2016,"AV06",4,"ALRU",0,0,0,0,0,0
"13871",2016,"AV06",4,"CANO",0,0,0,0,0,0
"13872",2016,"AV06",4,"PICO",0,0,0,0,0,0
"13873",2016,"AV06",4,"PIEN",0,0,0,0,0,0
"13874",2016,"AV06",4,"PIMO",0,0,0,0,0,0
"13875",2016,"AV06",4,"PISI",0,0,0,0,0,0
"13876",2016,"AV06",4,"PSME",1,1,0,0,0,0
"13877",2016,"AV06",4,"TABR",0,0,0,0,0,0
"13878",2016,"AV06",4,"THPL",0,0,0,0,0,0
"13879",2016,"AV06",4,"TSHE",13,24,9,5,9,14
"13880",2016,"AV06",4,"TSME",0,0,0,0,0,0
"13881",2016,"AV06",5,"ABAM",1,1,0,0,0,0
"13882",2016,"AV06",5,"ABGR",0,0,0,0,0,0
"13883",2016,"AV06",5,"ABLA",0,0,0,0,0,0
"13884",2016,"AV06",5,"ABPR",0,0,0,0,0,0
"13885",2016,"AV06",5,"ACGL",0,0,0,0,0,0
"13886",2016,"AV06",5,"ALRU",0,0,0,0,0,0
"13887",2016,"AV06",5,"CANO",0,0,0,0,0,0
"13888",2016,"AV06",5,"PICO",0,0,0,0,0,0
"13889",2016,"AV06",5,"PIEN",0,0,0,0,0,0
"13890",2016,"AV06",5,"PIMO",0,0,0,0,0,0
"13891",2016,"AV06",5,"PISI",0,0,0,0,0,0
"13892",2016,"AV06",5,"PSME",1,2,0,0,0,0
"13893",2016,"AV06",5,"TABR",0,0,0,0,0,0
"13894",2016,"AV06",5,"THPL",0,0,0,0,0,0
"13895",2016,"AV06",5,"TSHE",4,15,0,0,0,0
"13896",2016,"AV06",5,"TSME",0,0,0,0,0,0
"13897",2016,"AV06",6,"ABAM",0,1,0,0,0,0
"13898",2016,"AV06",6,"ABGR",0,0,0,0,0,0
"13899",2016,"AV06",6,"ABLA",0,0,0,0,0,0
"13900",2016,"AV06",6,"ABPR",0,0,0,0,0,0
"13901",2016,"AV06",6,"ACGL",0,0,0,0,0,0
"13902",2016,"AV06",6,"ALRU",0,0,0,0,0,0
"13903",2016,"AV06",6,"CANO",0,0,0,0,0,0
"13904",2016,"AV06",6,"PICO",0,0,0,0,0,0
"13905",2016,"AV06",6,"PIEN",0,0,0,0,0,0
"13906",2016,"AV06",6,"PIMO",0,0,0,0,0,0
"13907",2016,"AV06",6,"PISI",0,0,0,0,0,0
"13908",2016,"AV06",6,"PSME",1,0,0,0,0,0
"13909",2016,"AV06",6,"TABR",0,0,0,0,0,0
"13910",2016,"AV06",6,"THPL",0,0,0,0,0,0
"13911",2016,"AV06",6,"TSHE",8,11,0,0,0,0
"13912",2016,"AV06",6,"TSME",0,0,0,0,0,0
"13913",2016,"AV14",1,"ABAM",0,0,0,0,0,0
"13914",2016,"AV14",1,"ABGR",0,0,0,0,0,0
"13915",2016,"AV14",1,"ABLA",0,0,0,0,0,0
"13916",2016,"AV14",1,"ABPR",0,0,0,0,0,0
"13917",2016,"AV14",1,"ACGL",0,0,0,0,0,0
"13918",2016,"AV14",1,"ALRU",0,0,0,0,0,0
"13919",2016,"AV14",1,"CANO",0,0,0,0,0,0
"13920",2016,"AV14",1,"PICO",0,0,0,0,0,0
"13921",2016,"AV14",1,"PIEN",0,0,0,0,0,0
"13922",2016,"AV14",1,"PIMO",0,0,0,0,0,0
"13923",2016,"AV14",1,"PISI",0,0,0,0,0,0
"13924",2016,"AV14",1,"PSME",1,0,0,0,0,0
